Script Parameters:
  FEW_SHOT: 0.01
  FUSION_TYPE: subtraction
  BATCH_SIZE: 1024
  LEARNING_RATE: 0.05
  PATIENCE: 100
  EPOCHS: 800
  PREDICTION_THRESHOLD: 0.5
  TOKEN_MAX_LENGTH: 256
non loaded keys  {'logit_scale': tensor(3.1560)}
    finished loading the weights the weights from /cluster/projects/mcintoshgroup/publicData/fine-grain/CXR-CLIP-Image-Encoder/r50_m.tar
  INPUT_SIZE: 224
  EXPERIMENT_MODEL: cxrclip_r50m
  MODEL_NAME: cxrclip
  CACHE_PARENT_DIR: cxrclip_encoder_features
  mean: [0.485, 0.456, 0.406]
  std: [0.229, 0.224, 0.225]
Encoding train set...
[SUCCESS] Object loaded successfully.
Encoding val set...
[SUCCESS] Object loaded successfully.
Encoding test set...
[SUCCESS] Object loaded successfully.
 Few-shot size: torch.Size([2014]), total training size 201598
Training classifier...
Epoch 0 | Train Loss: 0.6852 | Val Loss: 2.6496
Results saved to /cluster/projects/mcintoshgroup/publicData/fine-grain/experiment/cxrclip_r50m_results.csv
Script Parameters:
  FEW_SHOT: 0.1
  FUSION_TYPE: subtraction
  BATCH_SIZE: 1024
  LEARNING_RATE: 0.05
  PATIENCE: 100
  EPOCHS: 800
  PREDICTION_THRESHOLD: 0.5
  TOKEN_MAX_LENGTH: 256
non loaded keys  {'logit_scale': tensor(3.1560)}
    finished loading the weights the weights from /cluster/projects/mcintoshgroup/publicData/fine-grain/CXR-CLIP-Image-Encoder/r50_m.tar
  INPUT_SIZE: 224
  EXPERIMENT_MODEL: cxrclip_r50m
  MODEL_NAME: cxrclip
  CACHE_PARENT_DIR: cxrclip_encoder_features
  mean: [0.485, 0.456, 0.406]
  std: [0.229, 0.224, 0.225]
Encoding train set...
[SUCCESS] Object loaded successfully.
Encoding val set...
[SUCCESS] Object loaded successfully.
Encoding test set...
[SUCCESS] Object loaded successfully.
 Few-shot size: torch.Size([20158]), total training size 201598
Training classifier...
Epoch 0 | Train Loss: 0.6328 | Val Loss: 2.5215
Epoch 1 | Train Loss: 0.6033 | Val Loss: 2.4305
Epoch 2 | Train Loss: 0.5927 | Val Loss: 2.3770
Epoch 3 | Train Loss: 0.5852 | Val Loss: 2.3750
Epoch 4 | Train Loss: 0.5785 | Val Loss: 2.3468
Epoch 5 | Train Loss: 0.5754 | Val Loss: 2.3192
Epoch 6 | Train Loss: 0.5715 | Val Loss: 2.3505
Epoch 7 | Train Loss: 0.5687 | Val Loss: 2.3461
Epoch 8 | Train Loss: 0.5673 | Val Loss: 2.3576
Epoch 9 | Train Loss: 0.5687 | Val Loss: 2.2786
Epoch 10 | Train Loss: 0.5658 | Val Loss: 2.2460
Epoch 11 | Train Loss: 0.5655 | Val Loss: 2.2573
Epoch 12 | Train Loss: 0.5604 | Val Loss: 2.2457
Epoch 13 | Train Loss: 0.5607 | Val Loss: 2.2771
Epoch 14 | Train Loss: 0.5586 | Val Loss: 2.2753
Epoch 15 | Train Loss: 0.5578 | Val Loss: 2.2726
Epoch 16 | Train Loss: 0.5580 | Val Loss: 2.3419
Epoch 17 | Train Loss: 0.5578 | Val Loss: 2.3670
Epoch 18 | Train Loss: 0.5568 | Val Loss: 2.3157
Epoch 19 | Train Loss: 0.5547 | Val Loss: 2.2756
Epoch 20 | Train Loss: 0.5543 | Val Loss: 2.3132
Epoch 21 | Train Loss: 0.5539 | Val Loss: 2.2781
Epoch 22 | Train Loss: 0.5533 | Val Loss: 2.3040
Epoch 23 | Train Loss: 0.5527 | Val Loss: 2.2430
Epoch 24 | Train Loss: 0.5519 | Val Loss: 2.2381
Epoch 25 | Train Loss: 0.5528 | Val Loss: 2.2859
Epoch 26 | Train Loss: 0.5513 | Val Loss: 2.2838
Epoch 27 | Train Loss: 0.5527 | Val Loss: 2.2801
Epoch 28 | Train Loss: 0.5533 | Val Loss: 2.2363
Epoch 29 | Train Loss: 0.5515 | Val Loss: 2.2386
Epoch 30 | Train Loss: 0.5514 | Val Loss: 2.2763
Epoch 31 | Train Loss: 0.5513 | Val Loss: 2.3157
Epoch 32 | Train Loss: 0.5508 | Val Loss: 2.2910
Epoch 33 | Train Loss: 0.5509 | Val Loss: 2.2642
Epoch 34 | Train Loss: 0.5497 | Val Loss: 2.2356
Epoch 35 | Train Loss: 0.5500 | Val Loss: 2.2330
Epoch 36 | Train Loss: 0.5493 | Val Loss: 2.2497
Epoch 37 | Train Loss: 0.5496 | Val Loss: 2.2591
Epoch 38 | Train Loss: 0.5487 | Val Loss: 2.2407
Epoch 39 | Train Loss: 0.5486 | Val Loss: 2.2564
Epoch 40 | Train Loss: 0.5479 | Val Loss: 2.2230
Epoch 41 | Train Loss: 0.5479 | Val Loss: 2.2590
Epoch 42 | Train Loss: 0.5476 | Val Loss: 2.2393
Epoch 43 | Train Loss: 0.5464 | Val Loss: 2.2357
Epoch 44 | Train Loss: 0.5475 | Val Loss: 2.2126
Epoch 45 | Train Loss: 0.5487 | Val Loss: 2.2092
Epoch 46 | Train Loss: 0.5478 | Val Loss: 2.2217
Epoch 47 | Train Loss: 0.5479 | Val Loss: 2.2169
Epoch 48 | Train Loss: 0.5464 | Val Loss: 2.2327
Epoch 49 | Train Loss: 0.5462 | Val Loss: 2.2715
Epoch 50 | Train Loss: 0.5460 | Val Loss: 2.2562
Epoch 51 | Train Loss: 0.5465 | Val Loss: 2.2579
Epoch 52 | Train Loss: 0.5457 | Val Loss: 2.2283
Epoch 53 | Train Loss: 0.5457 | Val Loss: 2.2299
Epoch 54 | Train Loss: 0.5461 | Val Loss: 2.2483
Epoch 55 | Train Loss: 0.5461 | Val Loss: 2.2396
Epoch 56 | Train Loss: 0.5453 | Val Loss: 2.2350
Epoch 57 | Train Loss: 0.5458 | Val Loss: 2.2301
Epoch 58 | Train Loss: 0.5458 | Val Loss: 2.2216
Epoch 59 | Train Loss: 0.5474 | Val Loss: 2.2257
Epoch 60 | Train Loss: 0.5457 | Val Loss: 2.2218
Epoch 61 | Train Loss: 0.5468 | Val Loss: 2.2490
Epoch 62 | Train Loss: 0.5470 | Val Loss: 2.2257
Epoch 63 | Train Loss: 0.5454 | Val Loss: 2.2235
Epoch 64 | Train Loss: 0.5455 | Val Loss: 2.2357
Epoch 65 | Train Loss: 0.5452 | Val Loss: 2.2173
Epoch 66 | Train Loss: 0.5465 | Val Loss: 2.2110
Epoch 67 | Train Loss: 0.5450 | Val Loss: 2.2453
Epoch 68 | Train Loss: 0.5447 | Val Loss: 2.2265
Epoch 69 | Train Loss: 0.5451 | Val Loss: 2.2616
Epoch 70 | Train Loss: 0.5446 | Val Loss: 2.2534
Epoch 71 | Train Loss: 0.5457 | Val Loss: 2.2511
Epoch 72 | Train Loss: 0.5441 | Val Loss: 2.2210
Epoch 73 | Train Loss: 0.5441 | Val Loss: 2.2572
Epoch 74 | Train Loss: 0.5447 | Val Loss: 2.2634
Epoch 75 | Train Loss: 0.5449 | Val Loss: 2.2448
Epoch 76 | Train Loss: 0.5445 | Val Loss: 2.2435
Epoch 77 | Train Loss: 0.5448 | Val Loss: 2.2698
Epoch 78 | Train Loss: 0.5453 | Val Loss: 2.2875
Epoch 79 | Train Loss: 0.5448 | Val Loss: 2.2085
Epoch 80 | Train Loss: 0.5436 | Val Loss: 2.2820
Epoch 81 | Train Loss: 0.5442 | Val Loss: 2.2641
Epoch 82 | Train Loss: 0.5443 | Val Loss: 2.2266
Epoch 83 | Train Loss: 0.5440 | Val Loss: 2.2488
Epoch 84 | Train Loss: 0.5445 | Val Loss: 2.2545
Epoch 85 | Train Loss: 0.5448 | Val Loss: 2.2556
Epoch 86 | Train Loss: 0.5430 | Val Loss: 2.2668
Epoch 87 | Train Loss: 0.5444 | Val Loss: 2.3052
Epoch 88 | Train Loss: 0.5443 | Val Loss: 2.2957
Epoch 89 | Train Loss: 0.5444 | Val Loss: 2.2147
Epoch 90 | Train Loss: 0.5433 | Val Loss: 2.2480
Epoch 91 | Train Loss: 0.5435 | Val Loss: 2.2274
Epoch 92 | Train Loss: 0.5451 | Val Loss: 2.2179
Epoch 93 | Train Loss: 0.5448 | Val Loss: 2.3059
Epoch 94 | Train Loss: 0.5449 | Val Loss: 2.2321
Epoch 95 | Train Loss: 0.5444 | Val Loss: 2.2482
Epoch 96 | Train Loss: 0.5432 | Val Loss: 2.2326
Epoch 97 | Train Loss: 0.5441 | Val Loss: 2.2471
Epoch 98 | Train Loss: 0.5433 | Val Loss: 2.2247
Epoch 99 | Train Loss: 0.5451 | Val Loss: 2.2413
Epoch 100 | Train Loss: 0.5434 | Val Loss: 2.2377
Epoch 101 | Train Loss: 0.5441 | Val Loss: 2.2129
Epoch 102 | Train Loss: 0.5438 | Val Loss: 2.2895
Epoch 103 | Train Loss: 0.5453 | Val Loss: 2.2482
Epoch 104 | Train Loss: 0.5447 | Val Loss: 2.3051
Epoch 105 | Train Loss: 0.5442 | Val Loss: 2.3107
Epoch 106 | Train Loss: 0.5446 | Val Loss: 2.2327
Epoch 107 | Train Loss: 0.5435 | Val Loss: 2.2217
Epoch 108 | Train Loss: 0.5430 | Val Loss: 2.2527
Epoch 109 | Train Loss: 0.5431 | Val Loss: 2.2393
Epoch 110 | Train Loss: 0.5429 | Val Loss: 2.2630
Epoch 111 | Train Loss: 0.5433 | Val Loss: 2.3218
Epoch 112 | Train Loss: 0.5441 | Val Loss: 2.2584
Epoch 113 | Train Loss: 0.5442 | Val Loss: 2.2757
Epoch 114 | Train Loss: 0.5433 | Val Loss: 2.3259
Epoch 115 | Train Loss: 0.5465 | Val Loss: 2.2538
Epoch 116 | Train Loss: 0.5434 | Val Loss: 2.2333
Epoch 117 | Train Loss: 0.5424 | Val Loss: 2.2454
Epoch 118 | Train Loss: 0.5428 | Val Loss: 2.2595
Epoch 119 | Train Loss: 0.5431 | Val Loss: 2.2056
Epoch 120 | Train Loss: 0.5429 | Val Loss: 2.2666
Epoch 121 | Train Loss: 0.5433 | Val Loss: 2.2823
Epoch 122 | Train Loss: 0.5433 | Val Loss: 2.2386
Epoch 123 | Train Loss: 0.5430 | Val Loss: 2.2233
Epoch 124 | Train Loss: 0.5440 | Val Loss: 2.2838
Epoch 125 | Train Loss: 0.5443 | Val Loss: 2.2798
Epoch 126 | Train Loss: 0.5433 | Val Loss: 2.2478
Epoch 127 | Train Loss: 0.5430 | Val Loss: 2.2831
Epoch 128 | Train Loss: 0.5433 | Val Loss: 2.2517
Epoch 129 | Train Loss: 0.5432 | Val Loss: 2.2864
Epoch 130 | Train Loss: 0.5430 | Val Loss: 2.2201
Epoch 131 | Train Loss: 0.5437 | Val Loss: 2.2566
Epoch 132 | Train Loss: 0.5443 | Val Loss: 2.2774
Epoch 133 | Train Loss: 0.5446 | Val Loss: 2.2862
Epoch 134 | Train Loss: 0.5427 | Val Loss: 2.2391
Epoch 135 | Train Loss: 0.5425 | Val Loss: 2.2700
Epoch 136 | Train Loss: 0.5431 | Val Loss: 2.2947
Epoch 137 | Train Loss: 0.5435 | Val Loss: 2.3004
Epoch 138 | Train Loss: 0.5440 | Val Loss: 2.2500
Epoch 139 | Train Loss: 0.5419 | Val Loss: 2.2389
Epoch 140 | Train Loss: 0.5437 | Val Loss: 2.2561
Epoch 141 | Train Loss: 0.5427 | Val Loss: 2.2230
Epoch 142 | Train Loss: 0.5428 | Val Loss: 2.2270
Epoch 143 | Train Loss: 0.5424 | Val Loss: 2.2418
Epoch 144 | Train Loss: 0.5428 | Val Loss: 2.2597
Epoch 145 | Train Loss: 0.5424 | Val Loss: 2.2443
Epoch 146 | Train Loss: 0.5433 | Val Loss: 2.2371
Epoch 147 | Train Loss: 0.5459 | Val Loss: 2.2270
Epoch 148 | Train Loss: 0.5435 | Val Loss: 2.2609
Epoch 149 | Train Loss: 0.5428 | Val Loss: 2.2133
Epoch 150 | Train Loss: 0.5416 | Val Loss: 2.2887
Epoch 151 | Train Loss: 0.5428 | Val Loss: 2.2325
Epoch 152 | Train Loss: 0.5443 | Val Loss: 2.2471
Epoch 153 | Train Loss: 0.5431 | Val Loss: 2.2443
Epoch 154 | Train Loss: 0.5436 | Val Loss: 2.2464
Epoch 155 | Train Loss: 0.5426 | Val Loss: 2.2467
Epoch 156 | Train Loss: 0.5426 | Val Loss: 2.2214
Epoch 157 | Train Loss: 0.5418 | Val Loss: 2.2202
Epoch 158 | Train Loss: 0.5445 | Val Loss: 2.1990
Epoch 159 | Train Loss: 0.5436 | Val Loss: 2.2364
Epoch 160 | Train Loss: 0.5431 | Val Loss: 2.2554
Epoch 161 | Train Loss: 0.5449 | Val Loss: 2.2677
Epoch 162 | Train Loss: 0.5425 | Val Loss: 2.3185
Epoch 163 | Train Loss: 0.5432 | Val Loss: 2.3502
Epoch 164 | Train Loss: 0.5438 | Val Loss: 2.2493
Epoch 165 | Train Loss: 0.5446 | Val Loss: 2.2616
Epoch 166 | Train Loss: 0.5432 | Val Loss: 2.2621
Epoch 167 | Train Loss: 0.5422 | Val Loss: 2.2282
Epoch 168 | Train Loss: 0.5420 | Val Loss: 2.2616
Epoch 169 | Train Loss: 0.5424 | Val Loss: 2.2574
Epoch 170 | Train Loss: 0.5425 | Val Loss: 2.2485
Epoch 171 | Train Loss: 0.5415 | Val Loss: 2.2427
Epoch 172 | Train Loss: 0.5431 | Val Loss: 2.2447
Epoch 173 | Train Loss: 0.5425 | Val Loss: 2.2209
Epoch 174 | Train Loss: 0.5425 | Val Loss: 2.2939
Epoch 175 | Train Loss: 0.5426 | Val Loss: 2.2345
Epoch 176 | Train Loss: 0.5425 | Val Loss: 2.2441
Epoch 177 | Train Loss: 0.5443 | Val Loss: 2.2136
Epoch 178 | Train Loss: 0.5435 | Val Loss: 2.2676
Epoch 179 | Train Loss: 0.5430 | Val Loss: 2.2246
Epoch 180 | Train Loss: 0.5439 | Val Loss: 2.2638
Epoch 181 | Train Loss: 0.5431 | Val Loss: 2.3200
Epoch 182 | Train Loss: 0.5427 | Val Loss: 2.2338
Epoch 183 | Train Loss: 0.5426 | Val Loss: 2.2407
Epoch 184 | Train Loss: 0.5436 | Val Loss: 2.2096
Epoch 185 | Train Loss: 0.5429 | Val Loss: 2.2276
Epoch 186 | Train Loss: 0.5440 | Val Loss: 2.2593
Epoch 187 | Train Loss: 0.5427 | Val Loss: 2.2665
Epoch 188 | Train Loss: 0.5422 | Val Loss: 2.2236
Epoch 189 | Train Loss: 0.5420 | Val Loss: 2.2466
Epoch 190 | Train Loss: 0.5422 | Val Loss: 2.2213
Epoch 191 | Train Loss: 0.5419 | Val Loss: 2.2561
Epoch 192 | Train Loss: 0.5430 | Val Loss: 2.2420
Epoch 193 | Train Loss: 0.5418 | Val Loss: 2.2933
Epoch 194 | Train Loss: 0.5442 | Val Loss: 2.2461
Epoch 195 | Train Loss: 0.5432 | Val Loss: 2.2211
Epoch 196 | Train Loss: 0.5433 | Val Loss: 2.2693
Epoch 197 | Train Loss: 0.5431 | Val Loss: 2.2293
Epoch 198 | Train Loss: 0.5421 | Val Loss: 2.2257
Epoch 199 | Train Loss: 0.5418 | Val Loss: 2.2417
Epoch 200 | Train Loss: 0.5426 | Val Loss: 2.2457
Epoch 201 | Train Loss: 0.5422 | Val Loss: 2.2613
Epoch 202 | Train Loss: 0.5424 | Val Loss: 2.2395
Epoch 203 | Train Loss: 0.5425 | Val Loss: 2.2632
Epoch 204 | Train Loss: 0.5424 | Val Loss: 2.2639
Epoch 205 | Train Loss: 0.5422 | Val Loss: 2.2511
Epoch 206 | Train Loss: 0.5419 | Val Loss: 2.2433
Epoch 207 | Train Loss: 0.5426 | Val Loss: 2.2597
Epoch 208 | Train Loss: 0.5446 | Val Loss: 2.2412
Epoch 209 | Train Loss: 0.5426 | Val Loss: 2.2348
Epoch 210 | Train Loss: 0.5418 | Val Loss: 2.2262
Epoch 211 | Train Loss: 0.5424 | Val Loss: 2.2199
Epoch 212 | Train Loss: 0.5445 | Val Loss: 2.2151
Epoch 213 | Train Loss: 0.5450 | Val Loss: 2.2466
Epoch 214 | Train Loss: 0.5433 | Val Loss: 2.2137
Epoch 215 | Train Loss: 0.5430 | Val Loss: 2.2614
Epoch 216 | Train Loss: 0.5441 | Val Loss: 2.2314
Epoch 217 | Train Loss: 0.5436 | Val Loss: 2.2230
Epoch 218 | Train Loss: 0.5428 | Val Loss: 2.2146
Epoch 219 | Train Loss: 0.5428 | Val Loss: 2.2113
Epoch 220 | Train Loss: 0.5439 | Val Loss: 2.2460
Epoch 221 | Train Loss: 0.5430 | Val Loss: 2.2315
Epoch 222 | Train Loss: 0.5424 | Val Loss: 2.2088
Epoch 223 | Train Loss: 0.5428 | Val Loss: 2.2000
Epoch 224 | Train Loss: 0.5445 | Val Loss: 2.2125
Epoch 225 | Train Loss: 0.5449 | Val Loss: 2.2469
Epoch 226 | Train Loss: 0.5420 | Val Loss: 2.2420
Epoch 227 | Train Loss: 0.5425 | Val Loss: 2.2752
Epoch 228 | Train Loss: 0.5425 | Val Loss: 2.2598
Epoch 229 | Train Loss: 0.5422 | Val Loss: 2.2566
Epoch 230 | Train Loss: 0.5422 | Val Loss: 2.2296
Epoch 231 | Train Loss: 0.5417 | Val Loss: 2.2815
Epoch 232 | Train Loss: 0.5417 | Val Loss: 2.2968
Epoch 233 | Train Loss: 0.5431 | Val Loss: 2.2946
Epoch 234 | Train Loss: 0.5416 | Val Loss: 2.2393
Epoch 235 | Train Loss: 0.5433 | Val Loss: 2.2589
Epoch 236 | Train Loss: 0.5428 | Val Loss: 2.2456
Epoch 237 | Train Loss: 0.5432 | Val Loss: 2.2319
Epoch 238 | Train Loss: 0.5420 | Val Loss: 2.2752
Epoch 239 | Train Loss: 0.5421 | Val Loss: 2.3061
Epoch 240 | Train Loss: 0.5438 | Val Loss: 2.3259
Epoch 241 | Train Loss: 0.5435 | Val Loss: 2.2393
Epoch 242 | Train Loss: 0.5419 | Val Loss: 2.2673
Epoch 243 | Train Loss: 0.5418 | Val Loss: 2.2601
Epoch 244 | Train Loss: 0.5424 | Val Loss: 2.2461
Epoch 245 | Train Loss: 0.5431 | Val Loss: 2.2793
Epoch 246 | Train Loss: 0.5427 | Val Loss: 2.2552
Epoch 247 | Train Loss: 0.5426 | Val Loss: 2.2285
Epoch 248 | Train Loss: 0.5417 | Val Loss: 2.2235
Epoch 249 | Train Loss: 0.5422 | Val Loss: 2.2575
Epoch 250 | Train Loss: 0.5420 | Val Loss: 2.3179
Epoch 251 | Train Loss: 0.5437 | Val Loss: 2.3030
Epoch 252 | Train Loss: 0.5428 | Val Loss: 2.2586
Epoch 253 | Train Loss: 0.5419 | Val Loss: 2.2154
Epoch 254 | Train Loss: 0.5424 | Val Loss: 2.3013
Epoch 255 | Train Loss: 0.5418 | Val Loss: 2.2108
Epoch 256 | Train Loss: 0.5443 | Val Loss: 2.2825
Epoch 257 | Train Loss: 0.5452 | Val Loss: 2.2237
Epoch 258 | Train Loss: 0.5426 | Val Loss: 2.2485
Early stopping.
Test Accuracy: 0.6774
Test PRAUC: 0.7073
Results saved to /cluster/projects/mcintoshgroup/publicData/fine-grain/experiment/cxrclip_r50m_results.csv
Script Parameters:
  FEW_SHOT: 0.2
  FUSION_TYPE: subtraction
  BATCH_SIZE: 1024
  LEARNING_RATE: 0.05
  PATIENCE: 100
  EPOCHS: 800
  PREDICTION_THRESHOLD: 0.5
  TOKEN_MAX_LENGTH: 256
non loaded keys  {'logit_scale': tensor(3.1560)}
    finished loading the weights the weights from /cluster/projects/mcintoshgroup/publicData/fine-grain/CXR-CLIP-Image-Encoder/r50_m.tar
  INPUT_SIZE: 224
  EXPERIMENT_MODEL: cxrclip_r50m
  MODEL_NAME: cxrclip
  CACHE_PARENT_DIR: cxrclip_encoder_features
  mean: [0.485, 0.456, 0.406]
  std: [0.229, 0.224, 0.225]
Encoding train set...
[SUCCESS] Object loaded successfully.
Encoding val set...
[SUCCESS] Object loaded successfully.
Encoding test set...
[SUCCESS] Object loaded successfully.
 Few-shot size: torch.Size([40318]), total training size 201598
Training classifier...
Epoch 0 | Train Loss: 0.6232 | Val Loss: 2.4326
Epoch 1 | Train Loss: 0.5941 | Val Loss: 2.3817
Epoch 2 | Train Loss: 0.5832 | Val Loss: 2.2923
Epoch 3 | Train Loss: 0.5764 | Val Loss: 2.3206
Epoch 4 | Train Loss: 0.5709 | Val Loss: 2.2922
Epoch 5 | Train Loss: 0.5677 | Val Loss: 2.2842
Epoch 6 | Train Loss: 0.5658 | Val Loss: 2.2335
Epoch 7 | Train Loss: 0.5627 | Val Loss: 2.2817
Epoch 8 | Train Loss: 0.5609 | Val Loss: 2.2756
Epoch 9 | Train Loss: 0.5598 | Val Loss: 2.2660
Epoch 10 | Train Loss: 0.5614 | Val Loss: 2.3210
Epoch 11 | Train Loss: 0.5587 | Val Loss: 2.3254
Epoch 12 | Train Loss: 0.5573 | Val Loss: 2.2103
Epoch 13 | Train Loss: 0.5567 | Val Loss: 2.2563
Epoch 14 | Train Loss: 0.5556 | Val Loss: 2.2471
Epoch 15 | Train Loss: 0.5554 | Val Loss: 2.2565
Epoch 16 | Train Loss: 0.5541 | Val Loss: 2.2011
Epoch 17 | Train Loss: 0.5536 | Val Loss: 2.2157
Epoch 18 | Train Loss: 0.5541 | Val Loss: 2.2084
Epoch 19 | Train Loss: 0.5537 | Val Loss: 2.2365
Epoch 20 | Train Loss: 0.5538 | Val Loss: 2.2025
Epoch 21 | Train Loss: 0.5517 | Val Loss: 2.2437
Epoch 22 | Train Loss: 0.5520 | Val Loss: 2.2130
Epoch 23 | Train Loss: 0.5514 | Val Loss: 2.2290
Epoch 24 | Train Loss: 0.5520 | Val Loss: 2.2717
Epoch 25 | Train Loss: 0.5515 | Val Loss: 2.2645
Epoch 26 | Train Loss: 0.5511 | Val Loss: 2.1985
Epoch 27 | Train Loss: 0.5528 | Val Loss: 2.2053
Epoch 28 | Train Loss: 0.5513 | Val Loss: 2.2239
Epoch 29 | Train Loss: 0.5518 | Val Loss: 2.2781
Epoch 30 | Train Loss: 0.5515 | Val Loss: 2.2323
Epoch 31 | Train Loss: 0.5500 | Val Loss: 2.2259
Epoch 32 | Train Loss: 0.5501 | Val Loss: 2.2395
Epoch 33 | Train Loss: 0.5503 | Val Loss: 2.2145
Epoch 34 | Train Loss: 0.5507 | Val Loss: 2.2686
Epoch 35 | Train Loss: 0.5498 | Val Loss: 2.2100
Epoch 36 | Train Loss: 0.5497 | Val Loss: 2.2410
Epoch 37 | Train Loss: 0.5494 | Val Loss: 2.2253
Epoch 38 | Train Loss: 0.5501 | Val Loss: 2.2418
Epoch 39 | Train Loss: 0.5510 | Val Loss: 2.1983
Epoch 40 | Train Loss: 0.5496 | Val Loss: 2.2779
Epoch 41 | Train Loss: 0.5515 | Val Loss: 2.2686
Epoch 42 | Train Loss: 0.5495 | Val Loss: 2.2247
Epoch 43 | Train Loss: 0.5502 | Val Loss: 2.2170
Epoch 44 | Train Loss: 0.5485 | Val Loss: 2.2465
Epoch 45 | Train Loss: 0.5490 | Val Loss: 2.2183
Epoch 46 | Train Loss: 0.5495 | Val Loss: 2.2329
Epoch 47 | Train Loss: 0.5484 | Val Loss: 2.2205
Epoch 48 | Train Loss: 0.5488 | Val Loss: 2.2266
Epoch 49 | Train Loss: 0.5485 | Val Loss: 2.2189
Epoch 50 | Train Loss: 0.5483 | Val Loss: 2.2289
Epoch 51 | Train Loss: 0.5485 | Val Loss: 2.2092
Epoch 52 | Train Loss: 0.5490 | Val Loss: 2.2206
Epoch 53 | Train Loss: 0.5489 | Val Loss: 2.2453
Epoch 54 | Train Loss: 0.5484 | Val Loss: 2.2888
Epoch 55 | Train Loss: 0.5479 | Val Loss: 2.2271
Epoch 56 | Train Loss: 0.5485 | Val Loss: 2.1742
Epoch 57 | Train Loss: 0.5488 | Val Loss: 2.2483
Epoch 58 | Train Loss: 0.5481 | Val Loss: 2.2190
Epoch 59 | Train Loss: 0.5477 | Val Loss: 2.2154
Epoch 60 | Train Loss: 0.5488 | Val Loss: 2.2746
Epoch 61 | Train Loss: 0.5481 | Val Loss: 2.2132
Epoch 62 | Train Loss: 0.5493 | Val Loss: 2.2339
Epoch 63 | Train Loss: 0.5488 | Val Loss: 2.2107
Epoch 64 | Train Loss: 0.5475 | Val Loss: 2.2427
Epoch 65 | Train Loss: 0.5484 | Val Loss: 2.2275
Epoch 66 | Train Loss: 0.5481 | Val Loss: 2.2121
Epoch 67 | Train Loss: 0.5499 | Val Loss: 2.1966
Epoch 68 | Train Loss: 0.5481 | Val Loss: 2.2175
Epoch 69 | Train Loss: 0.5473 | Val Loss: 2.2095
Epoch 70 | Train Loss: 0.5487 | Val Loss: 2.2340
Epoch 71 | Train Loss: 0.5490 | Val Loss: 2.2489
Epoch 72 | Train Loss: 0.5480 | Val Loss: 2.2206
Epoch 73 | Train Loss: 0.5476 | Val Loss: 2.1778
Epoch 74 | Train Loss: 0.5483 | Val Loss: 2.2181
Epoch 75 | Train Loss: 0.5500 | Val Loss: 2.1950
Epoch 76 | Train Loss: 0.5490 | Val Loss: 2.1893
Epoch 77 | Train Loss: 0.5480 | Val Loss: 2.1996
Epoch 78 | Train Loss: 0.5485 | Val Loss: 2.2056
Epoch 79 | Train Loss: 0.5477 | Val Loss: 2.1966
Epoch 80 | Train Loss: 0.5470 | Val Loss: 2.2201
Epoch 81 | Train Loss: 0.5470 | Val Loss: 2.2490
Epoch 82 | Train Loss: 0.5481 | Val Loss: 2.2734
Epoch 83 | Train Loss: 0.5481 | Val Loss: 2.2845
Epoch 84 | Train Loss: 0.5473 | Val Loss: 2.2640
Epoch 85 | Train Loss: 0.5479 | Val Loss: 2.2689
Epoch 86 | Train Loss: 0.5480 | Val Loss: 2.2068
Epoch 87 | Train Loss: 0.5475 | Val Loss: 2.2281
Epoch 88 | Train Loss: 0.5482 | Val Loss: 2.2029
Epoch 89 | Train Loss: 0.5479 | Val Loss: 2.1889
Epoch 90 | Train Loss: 0.5483 | Val Loss: 2.1950
Epoch 91 | Train Loss: 0.5480 | Val Loss: 2.2287
Epoch 92 | Train Loss: 0.5483 | Val Loss: 2.2346
Epoch 93 | Train Loss: 0.5467 | Val Loss: 2.2164
Epoch 94 | Train Loss: 0.5470 | Val Loss: 2.2449
Epoch 95 | Train Loss: 0.5481 | Val Loss: 2.2037
Epoch 96 | Train Loss: 0.5476 | Val Loss: 2.2031
Epoch 97 | Train Loss: 0.5474 | Val Loss: 2.2920
Epoch 98 | Train Loss: 0.5487 | Val Loss: 2.2408
Epoch 99 | Train Loss: 0.5479 | Val Loss: 2.2278
Epoch 100 | Train Loss: 0.5478 | Val Loss: 2.2039
Epoch 101 | Train Loss: 0.5496 | Val Loss: 2.2497
Epoch 102 | Train Loss: 0.5483 | Val Loss: 2.2244
Epoch 103 | Train Loss: 0.5473 | Val Loss: 2.2058
Epoch 104 | Train Loss: 0.5474 | Val Loss: 2.1858
Epoch 105 | Train Loss: 0.5476 | Val Loss: 2.1892
Epoch 106 | Train Loss: 0.5477 | Val Loss: 2.2169
Epoch 107 | Train Loss: 0.5471 | Val Loss: 2.1898
Epoch 108 | Train Loss: 0.5469 | Val Loss: 2.1899
Epoch 109 | Train Loss: 0.5476 | Val Loss: 2.2031
Epoch 110 | Train Loss: 0.5485 | Val Loss: 2.2144
Epoch 111 | Train Loss: 0.5480 | Val Loss: 2.2172
Epoch 112 | Train Loss: 0.5480 | Val Loss: 2.2381
Epoch 113 | Train Loss: 0.5488 | Val Loss: 2.2734
Epoch 114 | Train Loss: 0.5475 | Val Loss: 2.1966
Epoch 115 | Train Loss: 0.5474 | Val Loss: 2.2443
Epoch 116 | Train Loss: 0.5471 | Val Loss: 2.2271
Epoch 117 | Train Loss: 0.5474 | Val Loss: 2.2963
